ftype,batch,filename,family_id,family_name,strategy_name,original_category
py,2023_origin_py,54.ETF轮动策略-入门1.0.py,02,ETF轮动,ETF轮动策略-入门1.0,ETF轮动策略
py,2023_origin_py,82.势的度量.py,07,趋势跟踪与动量,势的度量,趋势跟踪策略
py,2023_origin_py,69.选取向上趋势的股票.py,06,技术指标与形态,选取向上趋势的股票,技术指标策略
py,2023_origin_py,17.20行代码8年胜率100%躲过了牛年第一场大跌.py,06,技术指标与形态,20行代码8年胜率100%躲过了牛年第一场大跌,技术指标策略
py,2023_origin_py,44.海龟突破系统，19-21年化150，无未来函数和过拟合.py,06,技术指标与形态,海龟突破系统，19-21年化150，无未来函数和过拟合,技术指标策略
py,2023_origin_py,89.2019年到现在90多倍的新策略.py,03,打板与龙头,2019年到现在90多倍的新策略,龙头/涨停板策略
py,2023_origin_py,62.3年复合200+%收益+超低回撤11%以内，无惧大跌.py,06,技术指标与形态,3年复合200+%收益+超低回撤11%以内，无惧大跌,技术指标策略
py,2023_origin_py,85.最新解密--追涨龙头打板策略-适合近期实盘行情.py,03,打板与龙头,最新解密--追涨龙头打板策略,龙头/涨停板策略
py,2023_origin_py,70.回踩均线搏反弹，21年来70%，无未来（测试第一弹）.py,06,技术指标与形态,回踩均线搏反弹，21年来70%，无未来（测试第一弹）,技术指标策略
py,2023_origin_py,34.超稳+翻倍，贝塔值只有0.048的期指策略.py,11,期货与做空,超稳+翻倍，贝塔值只有0.048的期指策略,股指期货策略
py,2023_origin_py,60.抄底神器2.0，低回撤，高成功率，无未来函数.py,12,超跌反弹,抄底神器2.0，低回撤，高成功率，无未来函数,超跌反弹策略
py,2023_origin_py,81.拥挤率指标-择时大盘顶底-Clone1-第二版.py,05,择时策略,拥挤率指标-择时大盘顶底-Clone1-第二版,其他策略
py,2023_origin_py,66.基于动量和反转效应的沪深300成分股策略.py,06,技术指标与形态,基于动量和反转效应的沪深300成分股策略,技术指标策略
py,2023_origin_py,26.追涨大师（超额142）.py,06,技术指标与形态,追涨大师（超额142）,技术指标策略
py,2023_origin_py,31.北向Boll带_ETF组合宝付费策略.py,10,北向资金,北向Boll带_ETF组合宝付费策略,北向资金策略
py,2023_origin_py,96.市场宽度20210622.py,15,其他,市场宽度20210622,其他策略
py,2023_origin_py,41.大盘拥挤率极速版-180天3秒.py,05,择时策略,大盘拥挤率极速版-180天3秒,其他策略
py,2023_origin_py,11.致敬市场--5 定投ETF之躺平赢.py,02,ETF轮动,致敬市场--5 定投ETF之躺平赢,ETF轮动策略
py,2023_origin_py,40.再改进可实盘-默默赚钱系列-风险控制-增强版本-V5.0.py,07,趋势跟踪与动量,再改进可实盘-默默赚钱系列-风险控制-增强版本-V5.0,趋势跟踪策略
py,2023_origin_py,27.从相关系数角度探讨etf轮动的可行性.py,02,ETF轮动,从相关系数角度探讨etf轮动的可行性,ETF轮动策略
py,2023_origin_py,13.胜率65%之缩量分歧反包战法.py,03,打板与龙头,胜率65%之缩量分歧反包战法,龙头/涨停板策略
py,2023_origin_py,52.筹码选股.py,04,基本面价值选股,筹码选股,基本面选股策略
py,2023_origin_py,38.随机森林策略，低换手率，年化近50%.py,08,机器学习与AI,随机森林策略，低换手率，年化近50%,机器学习策略
py,2023_origin_py,94.可转债回测.py,13,可转债,可转债回测,可转债策略
py,2023_origin_py,18.【复现】FFScore财务模型.py,04,基本面价值选股,【复现】FFScore财务模型,基本面选股策略
py,2023_origin_py,42.二板排板战法研究.py,03,打板与龙头,二板排板战法研究,龙头/涨停板策略
py,2023_origin_py,68.宽基BBI动量追涨，完美避开这波大跌~.py,02,ETF轮动,宽基BBI动量追涨，完美避开这波大跌~,ETF轮动策略
py,2023_origin_py,77.【基金增强思考2.0】优秀基金的持续性与周期的关系密不可分.py,15,其他,【基金增强思考2.0】优秀基金的持续性与周期的关系密不可分,其他策略
py,2023_origin_py,4.8年10倍，回撤小，有滑点！ETF动量简单轮动策略！.py,02,ETF轮动,8年10倍，回撤小，有滑点！ETF动量简单轮动策略！,ETF轮动策略
py,2023_origin_py,15.动量ETF轮动RSRS择时-升级.py,02,ETF轮动,动量ETF轮动RSRS择时-升级,ETF轮动策略
py,2023_origin_py,12.【不含未来！】宽基etf轮动8年50倍年化60%.py,02,ETF轮动,【不含未来！】宽基etf轮动8年50倍年化60%,ETF轮动策略
py,2023_origin_py,47.动量ETF轮动-RSRS择时-卡尔曼滤波.py,02,ETF轮动,动量ETF轮动-RSRS择时-卡尔曼滤波,ETF轮动策略
py,2023_origin_py,74.勾股神器2代码40行，年化一百点.py,06,技术指标与形态,勾股神器2代码40行，年化一百点,技术指标策略
py,2023_origin_py,2.多策略融合-80倍-无未来函数.py,03,打板与龙头,多策略融合,龙头/涨停板策略
py,2023_origin_py,71.lightGBM.py,08,机器学习与AI,lightGBM,机器学习策略
py,2023_origin_py,99.全市场选股？7年5倍不择时，回撤30%左右.py,05,择时策略,全市场选股？7年5倍不择时，回撤30%左右,基本面选股策略
py,2023_origin_py,57.韶华研究之四-菲阿里四阶在T+1的短线策略应用.py,06,技术指标与形态,韶华研究之四-菲阿里四阶在T+1的短线策略应用,技术指标策略
py,2023_origin_py,63.A股最强板块动量趋势（最终版）.py,09,行业板块轮动,A股最强板块动量趋势（最终版）,板块轮动策略
py,2023_origin_py,86.【基本面三角3.0】看过之前策略的就略过吧.py,04,基本面价值选股,【基本面三角3.0】看过之前策略的就略过吧,基本面选股策略
py,2023_origin_py,3.苦咖啡-默默赚钱系列-改.py,06,技术指标与形态,苦咖啡-默默赚钱系列-改,技术指标策略
py,2023_origin_py,95.【复现】高频价量相关性，意想不到的选股因子.py,15,其他,【复现】高频价量相关性，意想不到的选股因子,其他策略
py,2023_origin_py,25.这个可入得了你们法眼.py,04,基本面价值选股,这个可入得了你们法眼,基本面选股策略
py,2023_origin_py,59.可能是最接近实盘的“基本面三角.py,04,基本面价值选股,"可能是最接近实盘的""基本面三角",基本面选股策略
py,2023_origin_py,61.分享一个最近两年非常有效的因子.py,07,趋势跟踪与动量,分享一个最近两年非常有效的因子,趋势跟踪策略
py,2023_origin_py,19.人人可躺平16年3400%.py,07,趋势跟踪与动量,人人可躺平16年3400%,趋势跟踪策略
py,2023_origin_py,33.趋势交易5.0 无择时-2年5倍不是梦.py,05,择时策略,趋势交易5.0 无择时-2年5倍不是梦,技术指标策略
py,2023_origin_py,35.最简强者恒强策略.py,06,技术指标与形态,最简强者恒强策略,技术指标策略
py,2023_origin_py,97.韶华研究之六，简单不一样的发现趋势，3年6倍.py,06,技术指标与形态,韶华研究之六，简单不一样的发现趋势，3年6倍,技术指标策略
py,2023_origin_py,37.ETF动量轮动RSRS择时-魔改4-低通滤波.py,02,ETF轮动,ETF动量轮动RSRS择时-魔改4-低通滤波,ETF轮动策略
py,2023_origin_py,53.利用聚宽的数据库，研究基金.py,15,其他,利用聚宽的数据库，研究基金,其他策略
py,2023_origin_py,5.87.5%胜率之分歧反包二板.py,03,打板与龙头,87.5%胜率之分歧反包二板,龙头/涨停板策略
py,2023_origin_py,16.8年13倍的ETF动量轮动策略，有滑点，无未来函数，回撤小！.py,02,ETF轮动,8年13倍的ETF动量轮动策略，有滑点，无未来函数，回撤小！,ETF轮动策略
py,2023_origin_py,21.截止到21年12月依然有效的小市值适配因子.py,01,小市值与微盘股,截止到21年12月依然有效的小市值适配因子,基本面选股策略
py,2023_origin_py,84.对 二板排板战法 的部分优化.py,03,打板与龙头,对 二板排板战法 的部分优化,龙头/涨停板策略
py,2023_origin_py,79.过滤两个因子，12年15倍的roa选股500指数增强.py,04,基本面价值选股,过滤两个因子，12年15倍的roa选股500指数增强,基本面选股策略
py,2023_origin_py,20.北向资金股票轮动-优质策略可直接实盘.py,10,北向资金,北向资金股票轮动-优质策略可直接实盘,北向资金策略
py,2023_origin_py,93.布林线追龙头战法.py,03,打板与龙头,布林线追龙头战法,龙头/涨停板策略
py,2023_origin_py,88.韶华研究之二，顺势而为，年化140.py,06,技术指标与形态,韶华研究之二，顺势而为，年化140,技术指标策略
py,2023_origin_py,24.ROE+PB模型的优化.py,04,基本面价值选股,ROE+PB模型的优化,基本面选股策略
py,2023_origin_py,22.简单到发指的股指策略(2013到现在收益10949%).py,11,期货与做空,简单到发指的股指策略(2013到现在收益10949%),股指期货策略
py,2023_origin_py,30.跟着基金报团！！！174% 回撤 7.33%.py,09,行业板块轮动,跟着基金报团！！！174% 回撤 7.33%,板块轮动策略
py,2023_origin_py,56.韶华研究之五-ETF轮动，躺赚，夏普2.py,02,ETF轮动,韶华研究之五-ETF轮动，躺赚，夏普2,ETF轮动策略
py,2023_origin_py,28.F_Score 选股，年化80%+.py,04,基本面价值选股,F_Score 选股，年化80%+,基本面选股策略
py,2023_origin_py,98.欧奈尔CANSLIM策略初探三.py,04,基本面价值选股,欧奈尔CANSLIM策略初探三,基本面选股策略
py,2023_origin_py,83.韶华研究之一，布林突破+均线金叉，四年五倍.py,06,技术指标与形态,韶华研究之一，布林突破+均线金叉，四年五倍,技术指标策略
py,2023_origin_py,73.MACD多周期共振，精准打击！.py,06,技术指标与形态,MACD多周期共振，精准打击！,技术指标策略
py,2023_origin_py,6.21年度6.为了挣点积分自己实盘的策略分享出来.py,03,打板与龙头,21年度6.为了挣点积分自己实盘的策略分享出来,龙头/涨停板策略
py,2023_origin_py,55.【分享】券商金股组合增强.py,15,其他,【分享】券商金股组合增强,其他策略
py,2023_origin_py,0.7年40倍，模拟超过两年，年化高回撤低.py,15,其他,7年40倍，模拟超过两年，年化高回撤低,其他策略
py,2023_origin_py,1.龙头底分型战法-两年23倍.py,03,打板与龙头,龙头底分型战法,龙头/涨停板策略
py,2023_origin_py,80.趋与势的量化定义.py,07,趋势跟踪与动量,趋与势的量化定义,趋势跟踪策略
py,2023_origin_py,14.2020年 267%年化 13%回撤 上涨趋势策略修改版.py,06,技术指标与形态,2020年 267%年化 13%回撤 上涨趋势策略修改版,技术指标策略
py,2023_origin_py,50.缠论交易策略.py,06,技术指标与形态,缠论交易策略,技术指标策略
py,2023_origin_py,90.一个月轮动股票换仓，内日做T，相对高频交易.py,15,其他,一个月轮动股票换仓，内日做T，相对高频交易,其他策略
py,2023_origin_py,45.敢于直接实盘的—八仙过海V2.py,03,打板与龙头,敢于直接实盘的—八仙过海V2,龙头/涨停板策略
py,2023_origin_py,87.【股指期货】收盘折溢价策略.py,11,期货与做空,【股指期货】收盘折溢价策略,股指期货策略
py,2023_origin_py,76.半年6.5倍--次新股排板一式.py,03,打板与龙头,半年6.5倍--次新股排板一式,龙头/涨停板策略
py,2023_origin_py,64.韶华研究之七--不可多得的基本面三角.py,04,基本面价值选股,韶华研究之七--不可多得的基本面三角,基本面选股策略
py,2023_origin_py,51.龙头战法之单阳不破.py,03,打板与龙头,龙头战法之单阳不破,龙头/涨停板策略
py,2023_origin_py,65.PB-POE+双均线--加入jq以来第一个成功的交易策略 一.py,04,基本面价值选股,PB-POE+双均线--加入jq以来第一个成功的交易策略 一,基本面选股策略
py,2023_origin_py,49.【7日趋势】交易策略.py,06,技术指标与形态,【7日趋势】交易策略,技术指标策略
py,2023_origin_py,92.【超跌反弹v1.0】3年2.3倍的超跌反弹小牛股.py,12,超跌反弹,【超跌反弹v1.0】3年2.3倍的超跌反弹小牛股,超跌反弹策略
py,2023_origin_py,10.一个简单而持续稳定的懒人超额收益策略.py,15,其他,一个简单而持续稳定的懒人超额收益策略,其他策略
py,2023_origin_py,75.机器学习策略分享.py,08,机器学习与AI,机器学习策略分享,机器学习策略
py,2023_origin_py,91.致敬市场--4 解析细节.py,07,趋势跟踪与动量,致敬市场--4 解析细节,趋势跟踪策略
py,2023_origin_py,58.北向RSRS与布林带择时.py,05,择时策略,北向RSRS与布林带择时,北向资金策略
py,2023_origin_py,78.EPS+MS因子的大盘蓝筹策略.py,04,基本面价值选股,EPS+MS因子的大盘蓝筹策略,基本面选股策略
py,2023_origin_py,72.优化了一下宽基etf追涨的策略，值得深入研究.py,07,趋势跟踪与动量,优化了一下宽基etf追涨的策略，值得深入研究,趋势跟踪策略
py,2023_origin_py,32.最适合上班族的策略-神奇公式策略.py,04,基本面价值选股,最适合上班族的策略-神奇公式策略,基本面选股策略
py,2023_origin_py,7.ETF动量轮动RSRS择时-魔改3小优化.py,02,ETF轮动,ETF动量轮动RSRS择时-魔改3小优化,ETF轮动策略
py,2023_origin_py,39.低风险高收益的期货策略.py,11,期货与做空,低风险高收益的期货策略,股指期货策略
py,2023_origin_py,36.PEG+EBIT对小市值因子的优化.py,01,小市值与微盘股,PEG+EBIT对小市值因子的优化,基本面选股策略
py,2023_origin_py,46.年化46%的北向资金+20日涨幅的创业板策略.py,10,北向资金,年化46%的北向资金+20日涨幅的创业板策略,北向资金策略
py,2024_1_origin_py,8.科技与狠活.py,01,小市值与微盘股,科技与狠活,小市值/微盘股策略
py,2024_1_origin_py,75.【复现】个股动量效应的识别及球队硬币因子.py,07,趋势跟踪与动量,【复现】个股动量效应的识别及球队硬币因子,动量策略
py,2024_1_origin_py,70.致敬市场(12)——赚钱的策略.py,02,ETF轮动,致敬市场(12)——赚钱的策略,ETF轮动策略
py,2024_1_origin_py,53.微盘400每日再平衡.py,01,小市值与微盘股,微盘400每日再平衡,小市值/微盘股策略
py,2024_1_origin_py,18.微盘股研究.py,01,小市值与微盘股,微盘股研究,小市值/微盘股策略
py,2024_1_origin_py,96.大盘预测器v1.1--引入世界数据.py,05,择时策略,大盘预测器v1.1--引入世界数据,择时策略
py,2024_1_origin_py,94.大市值小市值今年的一些分析，然后尝试预测小市值行情.py,15,其他,大市值小市值今年的一些分析，然后尝试预测小市值行情,其他策略
py,2024_1_origin_py,62.分享一种K线小碎步后突破的分钟级打法.py,06,技术指标与形态,分享一种K线小碎步后突破的分钟级打法,技术指标策略
py,2024_1_origin_py,35.5年12倍-小市值.py,01,小市值与微盘股,5年12倍-小市值,小市值/微盘股策略
py,2024_1_origin_py,41.人工智能强化学习DQN交易智能体（回馈社区公开训练代码）.py,08,机器学习与AI,人工智能强化学习DQN交易智能体（回馈社区公开训练代码）,机器学习策略
py,2024_1_origin_py,15.10年52倍，年化59%，全新因子方法超稳定.py,04,基本面价值选股,10年52倍，年化59%，全新因子方法超稳定,多因子策略
py,2024_1_origin_py,64.基于XGBoost6m滚动选股策略.py,08,机器学习与AI,基于XGBoost6m滚动选股策略,机器学习策略
py,2024_1_origin_py,24.凑波热闹，也来试试多因子线性回归.py,04,基本面价值选股,凑波热闹，也来试试多因子线性回归,多因子策略
py,2024_1_origin_py,29.高增股池小市值轮动.py,01,小市值与微盘股,高增股池小市值轮动,基本面选股策略
py,2024_1_origin_py,91.【复现】多任务时序动量策略.py,07,趋势跟踪与动量,【复现】多任务时序动量策略,动量策略
py,2024_1_origin_py,39.大资金优质股策略，总收益1217%！无小市值因子！.py,04,基本面价值选股,大资金优质股策略，总收益1217%！无小市值因子！,基本面选股策略
py,2024_1_origin_py,1.差不多得了.py,01,小市值与微盘股,差不多得了,小市值/微盘股策略
py,2024_1_origin_py,81.方正证券-多因子选股系列研究之四：“球队硬币”.py,04,基本面价值选股,"方正证券-多因子选股系列研究之四：""球队硬币""",多因子策略
py,2024_1_origin_py,88.韶华研究之十六，指数增强.py,02,ETF轮动,韶华研究之十六，指数增强,基金策略
py,2024_1_origin_py,90.【复现】凸显度因子.py,07,趋势跟踪与动量,【复现】凸显度因子,动量策略
py,2024_1_origin_py,59.基于Gyro^.^大神的小市值策略的因子匹配研究.py,01,小市值与微盘股,基于Gyro^.^大神的小市值策略的因子匹配研究,小市值/微盘股策略
py,2024_1_origin_py,78.国盛证券多因子.py,04,基本面价值选股,国盛证券多因子,多因子策略
py,2024_1_origin_py,42.大盘ETF动量轮动RSRS择时策略-无纳指（5年半861%）.py,05,择时策略,大盘ETF动量轮动RSRS择时策略-无纳指（5年半861%）,择时策略
py,2024_1_origin_py,23.wywy1995大神机器学习策略年化提升35pt.py,08,机器学习与AI,wywy1995大神机器学习策略年化提升35pt,机器学习策略
py,2024_1_origin_py,56.双人工智能配合，样本外夏普3.9.py,08,机器学习与AI,双人工智能配合，样本外夏普3.9,机器学习策略
py,2024_1_origin_py,98.FScore9因子模型改进——RFScore7因子.py,04,基本面价值选股,FScore9因子模型改进——RFScore7因子,基本面选股策略
py,2024_1_origin_py,66.SVR机器学习上证综指择时中小板财务选股策略.py,05,择时策略,SVR机器学习上证综指择时中小板财务选股策略,机器学习策略
py,2024_1_origin_py,10.多因子宽基ETF择时轮动改进版-高收益大资金低回撤.py,05,择时策略,多因子宽基ETF择时轮动改进版-高收益大资金低回撤,择时策略
py,2024_1_origin_py,100.全市场归因.py,15,其他,全市场归因,其他策略
py,2024_1_origin_py,69.人工智能早晨十字星模型反转形态预测.py,08,机器学习与AI,人工智能早晨十字星模型反转形态预测,机器学习策略
py,2024_1_origin_py,74.形态识别_单边上涨v3.py,06,技术指标与形态,形态识别_单边上涨v3,技术指标策略
py,2024_1_origin_py,28.正黄旗大妈选股法，修改版，年化92%.py,01,小市值与微盘股,正黄旗大妈选股法，修改版，年化92%,基本面选股策略
py,2024_1_origin_py,12.致敬聚宽机器学习多因子50只持仓14年37倍.py,08,机器学习与AI,致敬聚宽机器学习多因子50只持仓14年37倍,机器学习策略
py,2024_1_origin_py,82.实盘模拟的小盘股策略，低频，带基本面优化以及个股风控.py,01,小市值与微盘股,实盘模拟的小盘股策略，低频，带基本面优化以及个股风控,基本面选股策略
py,2024_1_origin_py,79.SVR选股的小市值策略.py,01,小市值与微盘股,SVR选股的小市值策略,机器学习策略
py,2024_1_origin_py,13.5年15倍的收益，年化79.93%，可实盘，拿走不谢！.py,04,基本面价值选股,5年15倍的收益，年化79.93%，可实盘，拿走不谢！,基本面选股策略
py,2024_1_origin_py,34.韶华研究之十八，201系列.py,15,其他,韶华研究之十八，201系列,其他策略
py,2024_1_origin_py,80.【深度解析 一】经典小市值模型.py,01,小市值与微盘股,【深度解析 一】经典小市值模型,基本面选股策略
py,2024_1_origin_py,20.有赚就好-小市值剥头皮改进 2年3.86%回撤.py,01,小市值与微盘股,有赚就好-小市值剥头皮改进 2年3.86%回撤,小市值/微盘股策略
py,2024_1_origin_py,55.Ahfu的大市值价值投资加自定义邮箱推送.py,04,基本面价值选股,Ahfu的大市值价值投资加自定义邮箱推送,基本面选股策略
py,2024_1_origin_py,71.小试多因子策略，年化65%.py,04,基本面价值选股,小试多因子策略，年化65%,多因子策略
py,2024_1_origin_py,43.ETF轮动：年化收益82.68%，最大回撤13.54%.py,02,ETF轮动,ETF轮动：年化收益82.68%，最大回撤13.54%,ETF轮动策略
py,2024_1_origin_py,63.怎么让龟速变奔跑？以“首版突破一进二”为例.py,03,打板与龙头,"怎么让龟速变奔跑？以""首版突破一进二""为例",龙头/涨停板策略
py,2024_1_origin_py,83.回测“一创模拟盘2号”，最终优化，年化39%.py,06,技术指标与形态,"回测""一创模拟盘2号""，最终优化，年化39%",技术指标策略
py,2024_1_origin_py,30.挖掘中国特色的估值体系投资机会，年化150%+.py,04,基本面价值选股,挖掘中国特色的估值体系投资机会，年化150%+,基本面选股策略
py,2024_1_origin_py,47.随机森林量价多因子选股 短线交易.py,08,机器学习与AI,随机森林量价多因子选股 短线交易,机器学习策略
py,2024_1_origin_py,17.5年超额收益1055%，K线处理大阴线，无未来.py,06,技术指标与形态,5年超额收益1055%，K线处理大阴线，无未来,技术指标策略
py,2024_1_origin_py,44.分享一个兼顾业绩增长和PEG指标的股票策略.py,04,基本面价值选股,分享一个兼顾业绩增长和PEG指标的股票策略,基本面选股策略
py,2024_1_origin_py,"45.[原创]价值投资+期货对冲V4.0,无惧市场大跌.py",11,期货与做空,"[原创]价值投资+期货对冲V4.0,无惧市场大跌",期货/做空策略
py,2024_1_origin_py,"36.【菜场大妈】股息率小市值策略,10年206倍,5年10.8倍.py",01,小市值与微盘股,"【菜场大妈】股息率小市值策略,10年206倍,5年10.8倍",基本面选股策略
py,2024_1_origin_py,99.波动率交易的前言——期权定价.py,15,其他,波动率交易的前言——期权定价,期权策略
py,2024_1_origin_py,16.大市值价值投资，从2005年至今超额稳定.py,04,基本面价值选股,大市值价值投资，从2005年至今超额稳定,基本面选股策略
py,2024_1_origin_py,76.基金溢价（模拟效果好！）.py,02,ETF轮动,基金溢价（模拟效果好！）,基金策略
py,2024_1_origin_py,3.【回顾3】ETF策略之核心资产轮动.py,02,ETF轮动,【回顾3】ETF策略之核心资产轮动,ETF轮动策略
py,2024_1_origin_py,26.【深度解析 六】高股息率-低PEG-低股价 模型.py,04,基本面价值选股,【深度解析 六】高股息率-低PEG-低股价 模型,基本面选股策略
py,2024_1_origin_py,37.【择时模块实际效果】--论坛随便选了个策略加装.py,05,择时策略,【择时模块实际效果】--论坛随便选了个策略加装,择时策略
py,2024_1_origin_py,72.桥水 全天候策略 增加一致性度量ES 风险控制.py,14,资产配置与多策略组合,桥水 全天候策略 增加一致性度量ES 风险控制,资产配置策略
py,2024_1_origin_py,87.山寨红利.py,04,基本面价值选股,山寨红利,基本面选股策略
py,2024_1_origin_py,38.ETF核心资产轮动-添油加醋.py,02,ETF轮动,ETF核心资产轮动-添油加醋,ETF轮动策略
py,2024_1_origin_py,27.根据大小盘相对强弱选择合适的板块股票进行交易.py,01,小市值与微盘股,根据大小盘相对强弱选择合适的板块股票进行交易,板块轮动策略
py,2024_1_origin_py,95.基金的最爱与最恶.py,02,ETF轮动,基金的最爱与最恶,基金策略
py,2024_1_origin_py,97.大周期顶底判断：FED指标+格雷厄姆指数一次搞定.py,05,择时策略,大周期顶底判断：FED指标+格雷厄姆指数一次搞定,择时策略
py,2024_1_origin_py,4.首板低开策略.py,03,打板与龙头,首板低开策略,龙头/涨停板策略
py,2024_1_origin_py,65.低开买入小市值策略（剥头皮策略）3.0 总结.py,01,小市值与微盘股,低开买入小市值策略（剥头皮策略）3.0 总结,小市值/微盘股策略
py,2024_1_origin_py,40.14年初到23年7月，年化37，夏普1.25，稳健高收益！.py,15,其他,14年初到23年7月，年化37，夏普1.25，稳健高收益！,其他策略
py,2024_1_origin_py,14.四年多翻9倍，年化73%，成长因子评分筛选.py,04,基本面价值选股,四年多翻9倍，年化73%，成长因子评分筛选,基本面选股策略
py,2024_1_origin_py,"58.融券做空,3年35倍多！已模拟2年半，动态跑盘收益惊人！.py",11,期货与做空,"融券做空,3年35倍多！已模拟2年半，动态跑盘收益惊人！",期货/做空策略
py,2024_1_origin_py,7.连板龙头策略.py,03,打板与龙头,连板龙头策略,龙头/涨停板策略
py,2024_1_origin_py,19.高股息低市盈率高增长的价投策略.py,04,基本面价值选股,高股息低市盈率高增长的价投策略,基本面选股策略
py,2024_1_origin_py,5.尝试用机器学习批量生产小盘策略.py,01,小市值与微盘股,尝试用机器学习批量生产小盘策略,机器学习策略
py,2024_1_origin_py,68.业绩预告小工具--已更新.py,15,其他,业绩预告小工具--已更新,其他策略
py,2024_1_origin_py,9.持仓95只大容量小市值，媲美金元顺安元启.py,01,小市值与微盘股,持仓95只大容量小市值，媲美金元顺安元启,基本面选股策略
py,2024_1_origin_py,11.低价小盘简单有效.py,01,小市值与微盘股,低价小盘简单有效,基本面选股策略
py,2024_1_origin_py,25.低价股优化，18年至今10625.40%，已加防未来函数.py,15,其他,低价股优化，18年至今10625.40%，已加防未来函数,其他策略
py,2024_1_origin_py,92.【机器学习研究】动态多因子选股策略研究.py,08,机器学习与AI,【机器学习研究】动态多因子选股策略研究,机器学习策略
py,2024_1_origin_py,6.高股息低杠杆小市值轮动策略.py,01,小市值与微盘股,高股息低杠杆小市值轮动策略,基本面选股策略
py,2024_1_origin_py,77.【复现】筹码分布因子.py,15,其他,【复现】筹码分布因子,其他策略
py,2024_1_origin_py,86.根据连续亏损预判st股票.py,15,其他,根据连续亏损预判st股票,其他策略
py,2024_1_origin_py,46.【深度解析 四】聚宽三因子基本面 模型.py,04,基本面价值选股,【深度解析 四】聚宽三因子基本面 模型,基本面选股策略
py,2024_1_origin_py,61.聚类算法分析股票，看看今年大体能分出哪几类.py,15,其他,聚类算法分析股票，看看今年大体能分出哪几类,其他策略
py,2024_1_origin_py,33.年化46.77，alpha191因子选股.py,04,基本面价值选股,年化46.77，alpha191因子选股,多因子策略
py,2024_1_origin_py,51.【复现】行业有效量价因子与行业轮动策略.py,09,行业板块轮动,【复现】行业有效量价因子与行业轮动策略,板块轮动策略
py,2024_1_origin_py,73.稳健趋势策略，回测小，无未来函数.py,06,技术指标与形态,稳健趋势策略，回测小，无未来函数,技术指标策略
py,2024_1_origin_py,93.【复现】国信投资者情绪指数择时模型.py,05,择时策略,【复现】国信投资者情绪指数择时模型,择时策略
py,2024_1_origin_py,31.动量因子加RSRS择时和ETF轮动每日调仓.py,05,择时策略,动量因子加RSRS择时和ETF轮动每日调仓,择时策略
py,2024_1_origin_py,21.一种宏观数据的中长线策略，年化15%，最大回撤9%.py,15,其他,一种宏观数据的中长线策略，年化15%，最大回撤9%,其他策略
py,2024_1_origin_py,52.增强型投资组合优化（EPO）方法试用.py,02,ETF轮动,增强型投资组合优化（EPO）方法试用,资产配置策略
py,2024_1_origin_py,48.低代码迁移成本的实盘方案jqtrade+one quant.py,15,其他,低代码迁移成本的实盘方案jqtrade+one quant,其他策略
py,2024_1_origin_py,50.新策略，一种新思路，超额376%！.py,07,趋势跟踪与动量,新策略，一种新思路，超额376%！,动量策略
py,2024_1_origin_py,49.年化62%的动量策略.py,07,趋势跟踪与动量,年化62%的动量策略,动量策略
py,2024_1_origin_py,32.非线性市值（非小市值）组合4只.py,01,小市值与微盘股,非线性市值（非小市值）组合4只,基本面选股策略
py,2024_1_origin_py,85.【深度解析 七】BBI指标-大盘涨跌-宽基轮动模型.py,02,ETF轮动,【深度解析 七】BBI指标-大盘涨跌-宽基轮动模型,ETF轮动策略
py,2024_1_origin_py,60.【深度解析 二】资产负债与ROA模型.py,04,基本面价值选股,【深度解析 二】资产负债与ROA模型,基本面选股策略
py,2024_1_origin_py,84.【社区研究】连板龙头策略-wywy：复现与研究.py,03,打板与龙头,【社区研究】连板龙头策略-wywy：复现与研究,龙头/涨停板策略
py,2024_1_origin_py,22.菜场大妈皇城大妈年化108大妈吉祥.py,01,小市值与微盘股,菜场大妈皇城大妈年化108大妈吉祥,基本面选股策略
py,2024_1_origin_py,2.“7年40倍”策略扩容到50只.py,04,基本面价值选股,"""7年40倍""策略扩容到50只",基本面选股策略
py,2024_1_origin_py,54.追市场热点策略.py,09,行业板块轮动,追市场热点策略,板块轮动策略
py,2024_1_origin_py,89.【复现·水】市场情绪指标专题行业指数顶部和底部信号.py,09,行业板块轮动,【复现·水】市场情绪指标专题行业指数顶部和底部信号,板块轮动策略
py,2024_1_origin_py,57.【复现】技术分析算法、框架与实战之二：识别“圆弧底”.py,06,技术指标与形态,"【复现】技术分析算法、框架与实战之二：识别""圆弧底""",技术指标策略
py,2024_2_origin_py,47.别人恐惧我贪婪——重视大盘择时.py,05,择时策略,别人恐惧我贪婪——重视大盘择时,其他策略
py,2024_2_origin_py,5.随机森林策略，低换手率，年化近50%.py,08,机器学习与AI,随机森林策略，低换手率，年化近50%,机器学习策略
py,2024_2_origin_py,14.为实盘做的更新：分钟级别和盘中止损.py,06,技术指标与形态,为实盘做的更新：分钟级别和盘中止损,技术指标策略
py,2024_2_origin_py,38.ETF动量轮动RSRS择时-魔改3-北向资金择时-再优化.py,10,北向资金,ETF动量轮动RSRS择时-魔改3-北向资金择时-再优化,北向资金策略
py,2024_2_origin_py,24.宽基ETF动量轮动钝化RSRS择时-回撤小.py,02,ETF轮动,宽基ETF动量轮动钝化RSRS择时-回撤小,ETF轮动策略
py,2024_2_origin_py,62.【重构】C-VIX 中国版 VIX 编制手册.py,15,其他,【重构】C-VIX 中国版 VIX 编制手册,其他策略
